Date,AAPL,GOOGL,MSFT
2021-05-10,123.76118469238281,113.64820861816406,237.1839599609375
2021-05-11,122.84408569335938,112.57259368896484,236.2723388671875
2021-05-12,119.78053283691406,109.11070251464844,229.33474731445312
2021-05-13,121.92697143554688,110.53839874267578,233.2017822265625
2021-05-14,124.3465805053711,112.98517608642578,238.11468505859375
2021-05-17,123.19532775878906,113.50785827636719,235.2648468017578
2021-05-18,121.80989074707031,112.19619750976562,233.249755859375
2021-05-19,121.65380096435547,112.64399719238281,233.8267822265625
2021-05-20,124.20999908447266,114.40196228027344,237.058349609375
2021-05-21,122.37576293945312,113.76622009277344,235.79843139648438
2021-05-24,124.0051040649414,117.08430480957031,241.1940155029297
2021-05-25,123.80999755859375,117.175048828125,242.0980987548828
2021-05-26,123.76118469238281,118.0398941040039,241.87686157226562
2021-05-27,122.22942352294922,117.1656265258789,239.7801971435547
2021-05-28,121.57574462890625,116.87651824951172,240.13604736328125
2021-06-01,121.2537841796875,118.08303833007812,237.94320678710938
2021-06-02,122.01480102539062,117.5578842163086,237.84703063964844
2021-06-03,120.53179931640625,116.41680145263672,236.3178253173828
2021-06-04,122.82457733154297,118.69745635986328,241.20364379882812
2021-06-07,122.83433532714844,119.13038635253906,244.10821533203125
2021-06-08,123.65387725830078,118.93897247314453,242.91561889648438
2021-06-09,124.03437042236328,119.41007232666016,243.8965606689453
2021-06-10,123.03921508789062,120.75843048095703,247.40707397460938
2021-06-11,124.24901580810547,120.51395416259766,248.03224182128906
2021-06-14,127.30278778076172,121.4417953491211,249.9557647705078
2021-06-15,126.48326110839844,120.42418670654297,248.48423767089844
2021-06-16,126.9808349609375,119.7824935913086,247.54176330566406
2021-06-17,128.58091735839844,120.74553680419922,250.92713928222656
2021-06-18,127.2833023071289,119.12641906738281,249.51339721679688
2021-06-21,129.0784912109375,120.81398010253906,252.591064453125
2021-06-22,130.7175750732422,121.32772064208984,255.36097717285156
2021-06-23,130.4444122314453,121.12589263916016,255.130126953125
2021-06-24,130.16146850585938,121.49584197998047,256.4959411621094
2021-06-25,129.86874389648438,121.50425720214844,254.8896484375
2021-06-28,131.4980926513672,121.53153991699219,258.44830322265625
2021-06-29,133.01039123535156,121.27021789550781,261.02581787109375
2021-06-30,133.6250457763672,121.08870697021484,260.544921875
2021-07-01,133.92745971679688,121.4407958984375,261.2181396484375
2021-07-02,136.55197143554688,124.2307357788086,267.03692626953125
2021-07-06,138.56178283691406,125.15559387207031,267.04656982421875
2021-07-07,141.0497589111328,125.43726348876953,269.2297668457031
2021-07-08,139.75210571289062,124.01898193359375,266.8157653808594
2021-07-09,141.57656860351562,124.48959350585938,267.3157958984375
2021-07-12,140.9813995361328,125.93466186523438,266.71954345703125
2021-07-13,142.09365844726562,126.29765319824219,270.2396240234375
2021-07-14,145.51820373535156,127.1858139038086,271.71112060546875
2021-07-15,144.86448669433594,125.96389770507812,270.28778076171875
2021-07-16,142.8253631591797,125.92919158935547,270.0184020996094
2021-07-19,138.9813232421875,123.55680084228516,266.4213562011719
2021-07-20,142.59127807617188,125.1749267578125,268.6431579589844
2021-07-21,141.8594970703125,126.50345611572266,270.6435546875
2021-07-22,143.2254180908203,127.3687973022461,275.202392578125
2021-07-23,144.9425506591797,131.92465209960938,278.59747314453125
2021-07-26,145.36212158203125,132.936279296875,278.0010986328125
2021-07-27,143.19619750976562,130.81878662109375,275.5870666503906
2021-07-28,141.44973754882812,134.97837829589844,275.2793273925781
2021-07-29,142.09365844726562,134.6645050048828,275.54864501953125
2021-07-30,142.30828857421875,133.6221160888672,274.0194091796875
2021-08-02,141.97659301757812,133.7490997314453,273.932861328125
2021-08-03,143.77178955078125,134.51820373535156,276.1448974609375
2021-08-04,143.3717803955078,134.01785278320312,275.5582580566406
2021-08-05,143.4791259765625,135.13461303710938,278.4531555175781
2021-08-06,142.79513549804688,134.6258087158203,278.3954772949219
2021-08-09,142.74623107910156,135.7906951904297,277.30865478515625
2021-08-10,142.2674560546875,135.68557739257812,275.4909362792969
2021-08-11,142.5215301513672,135.16189575195312,275.9814147949219
2021-08-12,145.482177734375,136.0693817138672,278.7321472167969
2021-08-13,145.68736267089844,136.59849548339844,281.6559143066406
2021-08-16,147.66111755371094,137.1757354736328,283.3389892578125
2021-08-17,146.75241088867188,135.541259765625,281.8771057128906
2021-08-18,143.01004028320312,134.33868408203125,280.1522216796875
2021-08-19,143.34230041503906,134.56781005859375,285.9724426269531
2021-08-20,144.7981719970703,136.30296325683594,293.2863464355469
2021-08-23,146.28341674804688,138.8935546875,293.56573486328125
2021-08-24,146.19544982910156,140.10354614257812,291.609619140625
2021-08-25,144.96424865722656,140.9143524169922,291.0218200683594
2021-08-26,144.16307067871094,140.28109741210938,288.20806884765625
2021-08-27,145.1988525390625,142.82354736328125,288.815185546875
2021-08-30,149.61534118652344,143.40525817871094,292.5443115234375
2021-08-31,148.3548583984375,143.51138305664062,290.8965759277344
2021-09-01,149.01930236816406,144.02511596679688,290.848388671875
2021-09-02,150.1332244873047,142.11245727539062,290.1930847167969
2021-09-03,150.76834106445312,142.56124877929688,290.1835021972656
2021-09-07,153.10362243652344,143.0977783203125,289.2583923339844
2021-09-08,151.559814453125,142.51312255859375,289.2873229980469
2021-09-09,150.5436248779297,142.3643798828125,286.4350280761719
2021-09-10,145.56031799316406,139.72120666503906,284.9510192871094
2021-09-13,146.1270751953125,141.165771484375,286.1844482421875
2021-09-14,144.7297821044922,141.37600708007812,288.8825988769531
2021-09-15,145.61895751953125,143.24557495117188,293.7296142578125
2021-09-16,145.38442993164062,142.4327850341797,294.11505126953125
2021-09-17,142.71694946289062,139.64584350585938,288.959716796875
2021-09-20,139.66836547851562,137.58236694335938,283.5923767089844
2021-09-21,140.14715576171875,137.89332580566406,284.0741882324219
2021-09-22,142.51173400878906,139.13357543945312,287.7166442871094
2021-09-23,143.4692840576172,140.0584259033203,288.66094970703125
2021-09-24,143.55728149414062,141.04922485351562,288.4586181640625
2021-09-27,142.04270935058594,139.9156036376953,283.4671325683594
2021-09-28,138.66195678710938,134.71656799316406,273.2046203613281
2021-09-29,139.56085205078125,133.2521514892578,273.6671142578125
2021-09-30,138.26129150390625,132.5802001953125,271.6627197265625
2021-10-01,139.38497924804688,135.42373657226562,278.58154296875
2021-10-04,135.95533752441406,132.5638427734375,272.8094177246094
2021-10-05,137.8802490234375,134.90798950195312,278.2539367675781
2021-10-06,138.74986267089844,136.4373321533203,282.4456481933594
2021-10-07,140.0103302001953,138.083740234375,284.122314453125
2021-10-08,139.62924194335938,138.6396484375,284.122314453125
2021-10-11,139.5413055419922,137.77529907226562,283.52490234375
2021-10-12,138.2710723876953,135.33050537109375,282.22406005859375
2021-10-13,137.68482971191406,136.45423889160156,285.5291748046875
2021-10-14,140.4696044921875,139.99395751953125,291.7348937988281
2021-10-15,141.52487182617188,140.2091522216797,293.141845703125
2021-10-18,143.19577026367188,141.6076202392578,296.1096496582031
2021-10-19,145.35513305664062,142.06285095214844,297.0155334472656
2021-10-20,145.8437042236328,140.6068878173828,296.225341796875
2021-10-21,146.0586700439453,140.72291564941406,299.4534606933594
2021-10-22,145.2866973876953,136.43882751464844,297.91168212890625
2021-10-25,145.23789978027344,136.32032775878906,296.919189453125
2021-10-26,145.90231323242188,138.1665496826172,298.8271484375
2021-10-27,145.44308471679688,145.0189208984375,311.41192626953125
2021-10-28,149.07794189453125,144.65345764160156,312.5490417480469
2021-10-29,146.37132263183594,146.83241271972656,319.5545654296875
2021-11-01,145.55055236816406,142.3207244873047,317.3863830566406
2021-11-02,146.58628845214844,144.24034118652344,321.0096130371094
2021-11-03,148.02264404296875,145.3963165283203,321.8479309082031
2021-11-04,147.50477600097656,147.05210876464844,324.19915771484375
2021-11-05,148.03317260742188,147.6318359375,323.83294677734375
2021-11-08,147.2112274169922,147.80935668945312,324.7291564941406
2021-11-09,147.5732879638672,147.6977996826172,323.72698974609375
2021-11-10,144.74530029296875,144.6975860595703,318.764404296875
2021-11-11,144.69638061523438,144.57162475585938,320.3350830078125
2021-11-12,146.77090454101562,147.45924377441406,324.46893310546875
2021-11-15,146.7806854248047,147.235107421875,323.84259033203125
2021-11-16,147.7592315673828,146.66383361816406,327.1574401855469
2021-11-17,150.19580078125,146.83340454101562,327.37945556640625
2021-11-18,154.48175048828125,148.61024475097656,329.45501708984375
2021-11-19,157.104248046875,147.70571899414062,331.2313537597656
2021-11-22,157.5641632080078,145.1027069091797,328.06494140625
2021-11-23,157.94578552246094,144.5869903564453,325.98931884765625
2021-11-24,158.46441650390625,144.92221069335938,326.21136474609375
2021-11-26,153.4445037841797,141.0175018310547,318.2662658691406
2021-11-29,156.80091857910156,144.33753967285156,324.9757385253906
2021-11-30,161.7523193359375,140.73434448242188,319.1448059082031
2021-12-01,161.2336883544922,139.895263671875,318.6524353027344
2021-12-02,160.245361328125,141.79408264160156,318.0828857421875
2021-12-03,158.36656188964844,140.8374786376953,311.8272705078125
2021-12-06,161.7718505859375,141.98153686523438,314.8970947265625
2021-12-07,167.506103515625,146.06231689453125,323.3249206542969
2021-12-08,171.32240295410156,146.97177124023438,323.3731689453125
2021-12-09,170.81350708007812,146.42828369140625,321.5679016113281
2021-12-10,175.59860229492188,146.7882843017578,330.6811218261719
2021-12-13,171.96826171875,144.63113403320312,327.6498718261719
2021-12-14,170.58848571777344,142.7273406982422,316.97271728515625
2021-12-15,175.4518280029297,145.24058532714844,323.06427001953125
2021-12-16,168.56289672851562,143.26095581054688,313.65179443359375
2021-12-17,167.46694946289062,140.56324768066406,312.58984375
2021-12-20,166.10678100585938,140.44618225097656,308.83453369140625
2021-12-21,169.2772674560547,142.2964324951172,315.9591064453125
2021-12-22,171.87034606933594,145.2147979736328,321.6644592285156
2021-12-23,172.4966278076172,145.71218872070312,323.1029052734375
2021-12-27,176.459716796875,146.69407653808594,330.5942687988281
2021-12-28,175.44204711914062,145.48455810546875,329.435791015625
2021-12-29,175.53012084960938,145.4528350830078,330.1114807128906
2021-12-30,174.3754425048828,145.00205993652344,327.5725402832031
2021-12-31,173.75897216796875,143.6646270751953,324.67645263671875
2022-01-03,178.10369873046875,143.80296325683594,323.16082763671875
2022-01-04,175.84324645996094,143.21580505371094,317.6195068359375
2022-01-05,171.1658477783203,136.64559936523438,305.4267578125
2022-01-06,168.30850219726562,136.6183624267578,303.0132751464844
2022-01-07,168.47486877441406,135.89382934570312,303.167724609375
2022-01-10,168.49444580078125,137.5327911376953,303.38983154296875
2022-01-11,171.32240295410156,138.59054565429688,304.0752258300781
2022-01-12,171.7627716064453,140.27113342285156,307.2513122558594
2022-01-13,168.49444580078125,137.45098876953125,294.24761962890625
2022-01-14,169.3555450439453,138.337158203125,299.4607849121094
2022-01-18,166.15573120117188,134.8831787109375,292.1720886230469
2022-01-19,162.6623077392578,134.00892639160156,292.82855224609375
2022-01-20,160.97926330566406,132.2147674560547,291.1584777832031
2022-01-21,158.92434692382812,129.28298950195312,285.78131103515625
2022-01-24,158.15127563476562,129.7317657470703,286.1094665527344
2022-01-25,156.3507537841797,125.89447784423828,278.5023498535156
2022-01-26,156.26268005371094,128.17364501953125,286.4377136230469
2022-01-27,155.8028106689453,127.94752502441406,289.4594421386719
2022-01-28,166.67434692382812,132.25787353515625,297.587890625
2022-01-31,171.02882385253906,134.1943817138672,300.2136535644531
2022-02-01,170.8624725341797,136.5157012939453,298.0705871582031
2022-02-02,172.06607055664062,146.7867889404297,302.60784912109375
2022-02-03,169.18917846679688,141.9170379638672,290.8205871582031
2022-02-04,168.90501403808594,142.11839294433594,295.34820556640625
2022-02-07,168.18980407714844,138.05995178222656,290.5309753417969
2022-02-08,171.29571533203125,138.2563018798828,294.0159606933594
2022-02-09,172.71640014648438,140.43133544921875,300.4357604980469
2022-02-10,168.64053344726562,137.4836883544922,291.91143798828125
2022-02-11,165.23086547851562,133.1817626953125,284.82562255859375
2022-02-14,165.46604919433594,134.41505432128906,284.7869873046875
2022-02-15,169.29698181152344,135.4886932373047,290.0675964355469
2022-02-16,169.0618133544922,136.60891723632812,289.72900390625
2022-02-17,165.46604919433594,131.45252990722656,281.2450866699219
2022-02-18,163.91796875,129.33404541015625,278.53643798828125
2022-02-22,160.9981689453125,128.7493896484375,278.33331298828125
2022-02-23,156.83412170410156,126.54212951660156,271.1263732910156
2022-02-24,159.4501495361328,131.60330200195312,284.97918701171875
2022-02-25,161.51751708984375,133.35731506347656,287.61041259765625
2022-02-28,161.781982421875,133.9499053955078,289.04217529296875
2022-03-01,159.9008331298828,132.96255493164062,285.3274841308594
2022-03-02,163.1929168701172,133.4683837890625,290.396484375
2022-03-03,162.86956787109375,132.80186462402344,286.2658386230469
2022-03-04,159.8714141845703,130.82521057128906,280.4035339355469
2022-03-07,156.07969665527344,125.3425521850586,269.8107604980469
2022-03-08,154.25726318359375,126.0625991821289,266.8505859375
2022-03-09,159.65586853027344,132.32630920410156,279.0878601074219
2022-03-10,155.31541442871094,131.3439483642578,276.2727966308594
2022-03-11,151.60203552246094,128.805908203125,270.9329528808594
2022-03-14,147.5751495361328,124.91854858398438,267.4212951660156
2022-03-15,151.95480346679688,128.138916015625,277.7818603515625
2022-03-16,156.36378479003906,132.18798828125,284.78570556640625
2022-03-17,157.37295532226562,132.74191284179688,285.588623046875
2022-03-18,160.66510009765625,135.00965881347656,290.6286926269531
2022-03-21,162.03677368164062,134.98585510253906,289.4000244140625
2022-03-22,165.4072265625,138.72146606445312,294.14019775390625
2022-03-23,166.76913452148438,137.14202880859375,289.7193603515625
2022-03-24,170.55113220214844,140.41151428222656,294.1789245605469
2022-03-25,171.1879425048828,140.51165771484375,293.77264404296875
2022-03-28,172.05018615722656,140.2959747314453,300.5636291503906
2022-03-29,175.3422393798828,141.33734130859375,305.11993408203125
2022-03-30,174.17633056640625,140.77499389648438,303.62054443359375
2022-03-31,171.08016967773438,137.9275360107422,298.25164794921875
2022-04-01,170.78622436523438,139.0016632080078,299.32537841796875
2022-04-04,174.83277893066406,141.79953002929688,304.6943359375
2022-04-05,171.5210723876953,139.4385528564453,300.7377014160156
2022-04-06,168.35635375976562,135.42868041992188,289.72900390625
2022-04-07,168.66009521484375,134.77459716796875,291.5379638671875
2022-04-08,166.65151977539062,132.19491577148438,287.281494140625
2022-04-11,162.3992919921875,127.76752471923828,275.9535827636719
2022-04-12,164.27066040039062,126.66758728027344,272.8580017089844
2022-04-13,166.95526123046875,128.8292236328125,278.23663330078125
2022-04-14,161.94857788085938,125.691162109375,270.70074462890625
2022-04-18,161.73304748535156,126.62991333007812,271.3681640625
2022-04-19,164.01593017578125,128.9432830810547,275.9922180175781
2022-04-20,163.849365234375,126.99042510986328,277.0177307128906
2022-04-21,163.0557403564453,123.79137420654297,271.64874267578125
2022-04-22,158.5193328857422,118.6548080444336,265.0899658203125
2022-04-25,159.5873260498047,122.06512451171875,271.561767578125
2022-04-26,153.63021850585938,117.67739868164062,261.4042663574219
2022-04-27,153.40489196777344,113.35760498046875,273.9801330566406
2022-04-28,160.33193969726562,117.55093383789062,280.1809997558594
2022-04-29,154.4630126953125,113.17411041259766,268.466064453125
2022-05-02,154.76675415039062,115.62732696533203,275.1893310546875
2022-05-03,156.25604248046875,116.37217712402344,272.5870666503906
2022-05-04,162.66383361816406,121.2587890625,280.5196228027344
2022-05-05,153.600830078125,115.55047607421875,268.3016357421875
2022-05-06,154.32693481445312,114.79768371582031,265.76708984375
2022-05-09,149.20492553710938,111.5887222290039,255.9481658935547
2022-05-10,151.60891723632812,113.45726776123047,260.70770263671875
2022-05-11,143.7493438720703,112.6712646484375,252.04971313476562
2022-05-12,139.88331604003906,111.91899108886719,247.0193634033203
2022-05-13,144.3478546142578,115.09921264648438,252.60116577148438
2022-05-16,142.80734252929688,113.50686645507812,252.96875
2022-05-17,146.43788146972656,115.51824188232422,258.1151123046875
2022-05-18,138.17599487304688,110.98223114013672,246.36328125
2022-05-19,134.77110290527344,109.47916412353516,245.4518280029297
2022-05-20,135.00662231445312,108.0152587890625,244.88941955566406
2022-05-23,140.42300415039062,110.57410430908203,252.73370361328125
2022-05-24,137.72459411621094,105.10133361816406,251.7349853515625
2022-05-25,137.881591796875,104.93768310546875,254.5469512939453
2022-05-26,141.08038330078125,106.90890502929688,257.8242492675781
2022-05-27,146.83038330078125,111.39582061767578,264.94134521484375
2022-05-31,146.04542541503906,112.8294677734375,263.6130065917969
2022-06-01,145.91786193847656,112.9583969116211,264.1462707519531
2022-06-02,148.37091064453125,116.6583251953125,266.2406921386719
2022-06-03,142.6503143310547,113.60208129882812,261.81915283203125
2022-06-06,143.39608764648438,115.86289978027344,260.5876770019531
2022-06-07,145.91786193847656,116.18919372558594,264.22381591796875
2022-06-08,145.1819305419922,116.23332977294922,262.1972351074219
2022-06-09,139.96182250976562,113.8941650390625,256.7480163574219
2022-06-10,134.5552978515625,110.25028228759766,245.306396484375
2022-06-13,129.4038543701172,105.52037811279297,234.9022674560547
2022-06-14,130.26731872558594,105.84072875976562,237.06454467773438
2022-06-15,132.8871612548828,108.86473846435547,244.11373901367188
2022-06-16,127.61800384521484,105.1643295288086,237.52996826171875
2022-06-17,129.08984375,106.26522064208984,240.12855529785156
2022-06-21,133.31890869140625,110.62965393066406,246.0336151123047
2022-06-22,132.80865478515625,110.5736083984375,245.44210815429688
2022-06-23,135.67388916015625,111.32191467285156,250.99810791015625
2022-06-24,139.00018310546875,117.00792694091797,259.56964111328125
2022-06-27,139.00018310546875,114.88398742675781,256.8449401855469
2022-06-28,134.85943603515625,111.08934020996094,248.69036865234375
2022-06-29,136.61582946777344,110.78585052490234,252.3555908203125
2022-06-30,134.15293884277344,108.06979370117188,249.02972412109375
2022-07-01,136.32147216796875,107.84614562988281,251.69619750976562
2022-07-05,138.9020538330078,112.33455657958984,254.86692810058594
2022-07-06,140.2365264892578,113.63282775878906,258.1248779296875
2022-07-07,143.60215759277344,117.80931091308594,260.24835205078125
2022-07-08,144.27919006347656,118.37512969970703,259.53082275390625
2022-07-11,142.14991760253906,114.728271484375,256.47650146484375
2022-07-12,143.121337890625,113.08585357666016,245.96571350097656
2022-07-13,142.75828552246094,110.44071197509766,245.04457092285156
2022-07-14,145.68234252929688,109.4627914428711,246.36328125
2022-07-15,147.3504180908203,110.86123657226562,248.92308044433594
2022-07-18,144.3086395263672,108.1362533569336,246.52809143066406
2022-07-19,148.16485595703125,112.87705993652344,251.64772033691406
2022-07-20,150.1665496826172,112.96633911132812,254.3045196533203
2022-07-21,152.43316650390625,113.40272521972656,256.7964782714844
2022-07-22,151.19677734375,107.01551818847656,252.45249938964844
2022-07-25,150.0782470703125,106.62871551513672,250.96902465820312
2022-07-26,148.7535858154297,104.15911865234375,244.24948120117188
2022-07-27,153.8461151123047,112.13322448730469,260.5780334472656
2022-07-28,154.3955841064453,113.2837142944336,268.0151062011719
2022-07-29,159.45870971679688,115.36650848388672,272.2135009765625
2022-08-01,158.4774932861328,113.91845703125,269.5665283203125
2022-08-02,157.0056610107422,114.18624877929688,266.4733581542969
2022-08-03,163.01077270507812,117.11207580566406,273.8910217285156
2022-08-04,162.69677734375,117.2211685180664,275.0351867675781
2022-08-05,162.4707794189453,116.507080078125,274.31756591796875
2022-08-08,161.9991455078125,116.33846282958984,271.8063659667969
2022-08-09,162.04823303222656,115.6739501953125,273.7261962890625
2022-08-10,166.29302978515625,118.71878814697266,280.3778381347656
2022-08-11,165.55612182617188,117.86583709716797,278.3028869628906
2022-08-12,169.1032257080078,120.68255615234375,283.0444030761719
2022-08-15,170.1742401123047,121.07928466796875,284.556884765625
2022-08-16,170.01702880859375,120.702392578125,283.8200378417969
2022-08-17,171.5105438232422,118.57002258300781,283.07183837890625
2022-08-18,171.11752319335938,119.1849365234375,281.9544677734375
2022-08-19,168.53334045410156,116.24921417236328,278.04815673828125
2022-08-22,164.65213012695312,113.30355072021484,269.885986328125
2022-08-23,164.31800842285156,112.9266586303711,268.61309814453125
2022-08-24,164.61280822753906,112.758056640625,267.98150634765625
2022-08-25,167.06927490234375,115.69377899169922,270.9548645019531
2022-08-26,160.77088928222656,109.43551635742188,260.4995422363281
2022-08-29,158.56988525390625,108.5230484008789,257.7205505371094
2022-08-30,156.14291381835938,108.04698944091797,255.52447509765625
2022-08-31,154.4823455810547,107.33290100097656,254.06690979003906
2022-09-01,155.20944213867188,108.84043884277344,253.02723693847656
2022-09-02,153.0968780517578,106.96592712402344,248.81015014648438
2022-09-06,151.8391571044922,105.9344482421875,246.0797119140625
2022-09-07,153.24429321289062,108.55281066894531,250.78269958496094
2022-09-08,151.7703857421875,107.49158477783203,251.20045471191406
2022-09-09,154.6297149658203,109.74298858642578,256.97222900390625
2022-09-12,160.58421325683594,109.95124816894531,259.10028076171875
2022-09-13,151.16119384765625,103.4648666381836,244.85536193847656
2022-09-14,152.60560607910156,104.13928985595703,245.078857421875
2022-09-15,149.71676635742188,102.06643676757812,238.43252563476562
2022-09-16,148.0758819580078,101.95732879638672,237.8106689453125
2022-09-19,151.7900390625,102.22511291503906,237.59690856933594
2022-09-20,154.16790771484375,100.3109359741211,235.5854949951172
2022-09-21,151.0432586669922,98.46617126464844,232.1845703125
2022-09-22,150.0803680419922,99.31912994384766,234.15708923339844
2022-09-23,147.810546875,97.93061065673828,231.18373107910156
2022-09-26,148.14463806152344,97.36527252197266,230.72705078125
2022-09-27,149.11740112304688,96.70076751708984,229.71649169921875
2022-09-28,147.2308349609375,99.2298812866211,234.24456787109375
2022-09-29,139.99899291992188,96.6214370727539,230.775634765625
2022-09-30,135.79348754882812,94.8659439086914,226.3058319091797
2022-10-03,139.96951293945312,97.83142852783203,233.92391967773438
2022-10-04,143.5559539794922,100.80683135986328,241.8334503173828
2022-10-05,143.85073852539062,100.59854888916016,242.14437866210938
2022-10-06,142.89761352539062,100.58863067626953,239.8025665283203
2022-10-07,137.65065002441406,97.87109375,227.60792541503906
2022-10-10,137.97486877441406,97.05781555175781,222.75921630859375
2022-10-11,136.55995178222656,96.3833999633789,219.02792358398438
2022-10-12,135.9310760498047,96.7602767944336,219.35830688476562
2022-10-13,140.50013732910156,98.24796295166016,227.60792541503906
2022-10-14,135.9704132080078,95.76847076416016,222.08876037597656
2022-10-17,139.93020629882812,99.15052032470703,230.80477905273438
2022-10-18,141.24688720703125,99.94396209716797,231.747314453125
2022-10-19,141.35499572753906,98.81330871582031,229.7845001220703
2022-10-20,140.89317321777344,99.15052032470703,229.46383666992188
